product_name,category,unit_cost,quantity_sold,sale_price,sale_date,stock_after_sale
Lite 200 Puff,Disposable Vapes,100,15,249.0,2022-07-19,258
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2022-07-19,248
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2022-07-20,258
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-07-20,423
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2022-07-20,178
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-07-20,413
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2022-07-20,344
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2022-07-21,312
Tank Glass Replacement,Accessories,150,12,399.0,2022-07-21,246
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-07-21,189
Compact Pod Kit,Pod Systems,600,2,1199.0,2022-07-23,333
Battery 18650,Accessories,80,10,249.0,2022-07-23,244
Battery Charger,Accessories,250,2,599.0,2022-07-23,458
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2022-07-23,339
Tropical Mix 500 Puff,Disposable Vapes,150,6,399.0,2022-07-23,306
Pod System Kit,Pod Systems,800,3,1499.0,2022-07-26,175
Tank Glass Replacement,Accessories,150,7,399.0,2022-07-26,239
Compact Pod Kit,Pod Systems,600,5,1199.0,2022-07-26,328
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2022-07-30,301
Tank Glass Replacement,Accessories,150,7,399.0,2022-07-30,232
Battery 18650,Accessories,80,14,249.0,2022-08-01,230
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2022-08-01,245
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2022-08-01,393
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2022-08-01,296
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2022-08-04,252
Battery Charger,Accessories,250,3,599.0,2022-08-04,455
Tank Glass Replacement,Accessories,150,8,399.0,2022-08-04,224
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-08-04,188
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-08-04,411
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2022-08-06,289
Classic 500 Puff,Disposable Vapes,150,5,399.0,2022-08-06,138
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2022-08-08,332
Compact Pod Kit,Pod Systems,600,4,1199.0,2022-08-08,324
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2022-08-08,281
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-08-08,187
Coil Pack (10 pcs),Accessories,200,7,499.0,2022-08-09,110
Pod System Kit,Pod Systems,800,3,1499.0,2022-08-09,172
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2022-08-09,388
Advanced Mod,Premium Devices,1800,3,2999.0,2022-08-09,418
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2022-08-10,246
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2022-08-10,171
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-08-10,293
Tank Glass Replacement,Accessories,150,6,399.0,2022-08-10,218
Tropical Mix 500 Puff,Disposable Vapes,150,8,399.0,2022-08-10,273
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-08-11,186
Battery 18650,Accessories,80,12,249.0,2022-08-11,218
Professional Starter Kit,Premium Devices,1500,1,2499.0,2022-08-11,422
Lite 200 Puff,Disposable Vapes,100,8,249.0,2022-08-13,250
Coil Pack (10 pcs),Accessories,200,3,499.0,2022-08-13,107
Max 3000 Puff,Disposable Vapes,350,3,999.0,2022-08-13,274
Battery Charger,Accessories,250,2,599.0,2022-08-14,453
Premium 2000 Puff,Disposable Vapes,280,2,799.0,2022-08-14,244
Max 3000 Puff,Disposable Vapes,350,2,999.0,2022-08-14,272
Compact Pod Kit,Pod Systems,600,2,1199.0,2022-08-14,322
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2022-08-15,166
Tank Glass Replacement,Accessories,150,10,399.0,2022-08-15,208
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2022-08-15,283
Battery Charger,Accessories,250,3,599.0,2022-08-15,450
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2022-08-15,240
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2022-08-17,235
Max 3000 Puff,Disposable Vapes,350,3,999.0,2022-08-17,269
Battery 18650,Accessories,80,12,249.0,2022-08-17,206
Battery Charger,Accessories,250,3,599.0,2022-08-17,447
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2022-08-17,273
Professional Starter Kit,Premium Devices,1500,1,2499.0,2022-08-18,421
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2022-08-18,410
Advanced Mod,Premium Devices,1800,3,2999.0,2022-08-18,415
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2022-08-18,266
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2022-08-19,242
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2022-08-19,325
Battery Charger,Accessories,250,3,599.0,2022-08-19,444
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2022-08-19,382
Replacement Pods (4-Pack),Pod Systems,200,3,599.0,2022-08-21,163
Battery 18650,Accessories,80,7,249.0,2022-08-21,199
High Strength 50mg 30ml,E-Liquids,150,2,399.0,2022-08-21,380
E-Liquid 30ml,E-Liquids,120,7,299.0,2022-08-21,33
Battery Charger,Accessories,250,1,599.0,2022-08-21,443
E-Liquid 60ml Premium,E-Liquids,200,5,499.0,2022-08-22,320
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2022-08-22,229
Coil Pack (10 pcs),Accessories,200,5,499.0,2022-08-22,102
Max 3000 Puff,Disposable Vapes,350,3,999.0,2022-08-22,266
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-08-22,408
Lite 200 Puff,Disposable Vapes,100,16,249.0,2022-08-23,234
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-08-23,185
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2022-08-23,157
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2022-08-23,239
Premium 2000 Puff,Disposable Vapes,280,6,799.0,2022-08-23,223
Tank Glass Replacement,Accessories,150,10,399.0,2022-08-25,198
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-08-25,184
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2022-08-25,313
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2022-08-25,407
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2022-08-26,376
Pod System Kit,Pod Systems,800,3,1499.0,2022-08-26,169
Battery 18650,Accessories,80,14,249.0,2022-08-26,185
Lite 200 Puff,Disposable Vapes,100,10,249.0,2022-08-26,224
Advanced Mod,Premium Devices,1800,2,2999.0,2022-08-27,413
Battery 18650,Accessories,80,6,249.0,2022-08-27,179
Coil Pack (10 pcs),Accessories,200,3,499.0,2022-08-27,99
Classic 500 Puff,Disposable Vapes,150,5,399.0,2022-08-28,133
Tank Glass Replacement,Accessories,150,3,399.0,2022-08-28,195
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2022-08-29,266
Battery 18650,Accessories,80,13,249.0,2022-08-29,166
Lite 200 Puff,Disposable Vapes,100,17,249.0,2022-08-29,207
Tank Glass Replacement,Accessories,150,8,399.0,2022-08-29,187
Advanced Mod,Premium Devices,1800,4,2999.0,2022-08-29,409
E-Liquid 30ml,E-Liquids,120,10,299.0,2022-08-30,23
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2022-08-30,306
Classic 500 Puff,Disposable Vapes,150,7,399.0,2022-08-30,126
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-08-30,405
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2022-08-30,150
Lite 200 Puff,Disposable Vapes,100,17,249.0,2022-08-31,190
Advanced Mod,Premium Devices,1800,3,2999.0,2022-08-31,406
Pod System Kit,Pod Systems,800,3,1499.0,2022-08-31,166
Battery 18650,Accessories,80,14,249.0,2022-08-31,152
E-Liquid 60ml Premium,E-Liquids,200,7,499.0,2022-08-31,299
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-09-01,419
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-09-01,183
Battery Charger,Accessories,250,6,599.0,2022-09-01,437
Pod System Kit,Pod Systems,800,4,1499.0,2022-09-01,162
E-Liquid 30ml,E-Liquids,120,15,299.0,2022-09-02,8
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2022-09-02,143
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-09-02,403
Coil Pack (10 pcs),Accessories,200,5,499.0,2022-09-02,94
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2022-09-02,234
Premium 2000 Puff,Disposable Vapes,280,4,799.0,2022-09-03,219
Pod System Kit,Pod Systems,800,1,1499.0,2022-09-03,161
Pod System Kit,Pod Systems,800,4,1499.0,2022-09-05,157
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2022-09-05,257
Battery Charger,Accessories,250,3,599.0,2022-09-05,434
E-Liquid 100ml Bulk,E-Liquids,300,7,699.0,2022-09-12,227
E-Liquid 30ml,E-Liquids,120,15,299.0,2022-09-12,1
Coil Pack (10 pcs),Accessories,200,8,499.0,2022-09-12,86
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2022-09-12,137
Battery Charger,Accessories,250,2,599.0,2022-09-18,432
Professional Starter Kit,Premium Devices,1500,1,2499.0,2022-09-18,418
Tropical Mix 500 Puff,Disposable Vapes,150,14,399.0,2022-09-19,252
E-Liquid 30ml,E-Liquids,120,16,299.0,2022-09-19,1
Compact Pod Kit,Pod Systems,600,4,1199.0,2022-09-19,318
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-09-19,249
Max 3000 Puff,Disposable Vapes,350,5,999.0,2022-09-19,261
Advanced Mod,Premium Devices,1800,4,2999.0,2022-09-20,402
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2022-09-20,242
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2022-09-20,212
Tank Glass Replacement,Accessories,150,13,399.0,2022-09-20,174
Battery Charger,Accessories,250,4,599.0,2022-09-21,428
Battery 18650,Accessories,80,12,249.0,2022-09-21,140
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-09-21,182
Battery 18650,Accessories,80,19,249.0,2022-09-22,121
E-Liquid 30ml,E-Liquids,120,15,299.0,2022-09-22,1
Battery Charger,Accessories,250,4,599.0,2022-09-22,424
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2022-09-22,127
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2022-09-22,240
E-Liquid 100ml Bulk,E-Liquids,300,5,699.0,2022-09-23,222
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-09-23,416
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-09-23,181
Tropical Mix 500 Puff,Disposable Vapes,150,12,399.0,2022-09-23,230
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2022-09-23,402
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-09-27,414
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2022-09-27,207
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-09-27,232
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2022-09-27,371
Battery 18650,Accessories,80,13,249.0,2022-09-30,108
Replacement Pods (4-Pack),Pod Systems,200,8,599.0,2022-09-30,119
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2022-09-30,216
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-09-30,224
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2022-10-01,114
Pod System Kit,Pod Systems,800,3,1499.0,2022-10-01,154
Coil Pack (10 pcs),Accessories,200,4,499.0,2022-10-01,82
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-10-02,180
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2022-10-02,218
Pod System Kit,Pod Systems,800,2,1499.0,2022-10-02,152
Advanced Mod,Premium Devices,1800,4,2999.0,2022-10-03,398
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2022-10-03,199
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-10-05,179
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2022-10-05,190
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2022-10-05,366
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2022-10-05,103
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-10-05,412
High Strength 50mg 30ml,E-Liquids,150,8,399.0,2022-10-06,358
Compact Pod Kit,Pod Systems,600,6,1199.0,2022-10-06,312
Coil Pack (10 pcs),Accessories,200,8,499.0,2022-10-06,74
Coil Pack (10 pcs),Accessories,200,8,499.0,2022-10-07,66
Max 3000 Puff,Disposable Vapes,350,6,999.0,2022-10-07,255
Classic 500 Puff,Disposable Vapes,150,12,399.0,2022-10-07,114
E-Liquid 100ml Bulk,E-Liquids,300,6,699.0,2022-10-07,210
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2022-10-07,185
Zero Nicotine 30ml,E-Liquids,100,5,249.0,2022-10-08,213
Max 3000 Puff,Disposable Vapes,350,2,999.0,2022-10-08,253
Battery Charger,Accessories,250,2,599.0,2022-10-08,422
Battery Charger,Accessories,250,6,599.0,2022-10-12,416
Coil Pack (10 pcs),Accessories,200,8,499.0,2022-10-12,58
Premium 2000 Puff,Disposable Vapes,280,8,799.0,2022-10-12,177
Tank Glass Replacement,Accessories,150,12,399.0,2022-10-12,162
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2022-10-12,200
E-Liquid 30ml,E-Liquids,120,10,299.0,2022-10-13,1
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-10-13,400
Tank Glass Replacement,Accessories,150,9,399.0,2022-10-13,153
Coil Pack (10 pcs),Accessories,200,4,499.0,2022-10-15,54
Premium 2000 Puff,Disposable Vapes,280,3,799.0,2022-10-15,174
Zero Nicotine 30ml,E-Liquids,100,7,249.0,2022-10-15,193
Classic 500 Puff,Disposable Vapes,150,8,399.0,2022-10-15,106
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2022-10-15,295
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2022-10-16,187
Battery 18650,Accessories,80,5,249.0,2022-10-16,103
Advanced Mod,Premium Devices,1800,2,2999.0,2022-10-16,396
Advanced Mod,Premium Devices,1800,4,2999.0,2022-10-17,392
Max 3000 Puff,Disposable Vapes,350,6,999.0,2022-10-17,247
Zero Nicotine 30ml,E-Liquids,100,9,249.0,2022-10-17,178
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2022-10-18,397
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-10-18,410
High Strength 50mg 30ml,E-Liquids,150,5,399.0,2022-10-18,353
Pod System Kit,Pod Systems,800,3,1499.0,2022-10-19,149
Replacement Pods (4-Pack),Pod Systems,200,10,599.0,2022-10-19,93
Battery Charger,Accessories,250,4,599.0,2022-10-21,412
Lite 200 Puff,Disposable Vapes,100,18,249.0,2022-10-21,172
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-10-21,395
Premium 2000 Puff,Disposable Vapes,280,7,799.0,2022-10-21,167
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2022-10-21,206
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-10-25,178
Tank Glass Replacement,Accessories,150,9,399.0,2022-10-25,144
E-Liquid 30ml,E-Liquids,120,16,299.0,2022-10-25,1
Max 3000 Puff,Disposable Vapes,350,7,999.0,2022-10-26,240
Pod System Kit,Pod Systems,800,5,1499.0,2022-10-26,144
Classic 500 Puff,Disposable Vapes,150,11,399.0,2022-10-31,95
Battery Charger,Accessories,250,5,599.0,2022-10-31,407
Coil Pack (10 pcs),Accessories,200,7,499.0,2022-10-31,47
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2022-11-02,217
Zero Nicotine 30ml,E-Liquids,100,11,249.0,2022-11-02,167
Replacement Pods (4-Pack),Pod Systems,200,7,599.0,2022-11-02,86
Temperature Control Device,Premium Devices,3000,2,4999.0,2022-11-04,176
Professional Starter Kit,Premium Devices,1500,2,2499.0,2022-11-04,408
Replacement Pods (4-Pack),Pod Systems,200,11,599.0,2022-11-04,75
Coil Pack (10 pcs),Accessories,200,10,499.0,2022-11-04,37
Compact Pod Kit,Pod Systems,600,4,1199.0,2022-11-05,308
Zero Nicotine 30ml,E-Liquids,100,6,249.0,2022-11-05,161
Tropical Mix 500 Puff,Disposable Vapes,150,7,399.0,2022-11-05,210
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2022-11-05,69
Coil Pack (10 pcs),Accessories,200,3,499.0,2022-11-05,34
Battery Charger,Accessories,250,7,599.0,2022-11-07,400
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2022-11-07,392
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2022-11-07,201
Classic 500 Puff,Disposable Vapes,150,12,399.0,2022-11-08,83
Professional Starter Kit,Premium Devices,1500,3,2499.0,2022-11-08,405
Pod System Kit,Pod Systems,800,6,1499.0,2022-11-08,138
Battery Charger,Accessories,250,5,599.0,2022-11-08,395
Battery Charger,Accessories,250,6,599.0,2022-11-10,389
Classic 500 Puff,Disposable Vapes,150,11,399.0,2022-11-10,72
E-Liquid 30ml,E-Liquids,120,11,299.0,2022-11-12,1
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2022-11-12,203
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-11-12,153
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-11-15,145
Battery Charger,Accessories,250,5,599.0,2022-11-15,384
Zero Nicotine 30ml,E-Liquids,100,13,249.0,2022-11-18,132
Compact Pod Kit,Pod Systems,600,6,1199.0,2022-11-18,302
Lite 200 Puff,Disposable Vapes,100,8,249.0,2022-11-19,164
Professional Starter Kit,Premium Devices,1500,1,2499.0,2022-11-19,404
Max 3000 Puff,Disposable Vapes,350,4,999.0,2022-11-19,236
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-11-19,175
High Strength 50mg 30ml,E-Liquids,150,4,399.0,2022-11-19,349
Pod System Kit,Pod Systems,800,2,1499.0,2022-11-20,136
E-Liquid 30ml,E-Liquids,120,6,299.0,2022-11-20,1
Classic 500 Puff,Disposable Vapes,150,7,399.0,2022-11-20,65
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2022-11-20,65
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2022-11-21,390
Battery 18650,Accessories,80,12,249.0,2022-11-21,91
Pod System Kit,Pod Systems,800,2,1499.0,2022-11-26,134
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2022-11-26,61
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2022-11-26,192
Advanced Mod,Premium Devices,1800,3,2999.0,2022-11-29,389
E-Liquid 30ml,E-Liquids,120,12,299.0,2022-11-29,1
Tank Glass Replacement,Accessories,150,8,399.0,2022-11-29,136
Coil Pack (10 pcs),Accessories,200,9,499.0,2022-11-30,25
Advanced Pod Kit,Pod Systems,1200,3,1999.0,2022-11-30,387
Lite 200 Puff,Disposable Vapes,100,25,249.0,2022-11-30,139
Professional Starter Kit,Premium Devices,1500,3,2499.0,2022-11-30,401
Classic 500 Puff,Disposable Vapes,150,18,399.0,2022-11-30,47
E-Liquid 100ml Bulk,E-Liquids,300,8,699.0,2022-12-01,195
Battery 18650,Accessories,80,17,249.0,2022-12-01,74
Lite 200 Puff,Disposable Vapes,100,27,249.0,2022-12-01,112
Classic 500 Puff,Disposable Vapes,150,11,399.0,2022-12-01,36
Zero Nicotine 30ml,E-Liquids,100,8,249.0,2022-12-03,124
Advanced Mod,Premium Devices,1800,3,2999.0,2022-12-03,386
Tank Glass Replacement,Accessories,150,8,399.0,2022-12-03,128
E-Liquid 30ml,E-Liquids,120,10,299.0,2022-12-04,1
Coil Pack (10 pcs),Accessories,200,5,499.0,2022-12-04,20
Replacement Pods (4-Pack),Pod Systems,200,6,599.0,2022-12-04,55
E-Liquid 60ml Premium,E-Liquids,200,4,499.0,2022-12-04,291
Pod System Kit,Pod Systems,800,2,1499.0,2022-12-04,132
E-Liquid 100ml Bulk,E-Liquids,300,8,699.0,2022-12-05,187
E-Liquid 30ml,E-Liquids,120,21,299.0,2022-12-05,1
Lite 200 Puff,Disposable Vapes,100,25,249.0,2022-12-05,87
Pod System Kit,Pod Systems,800,6,1499.0,2022-12-05,126
Max 3000 Puff,Disposable Vapes,350,7,999.0,2022-12-07,229
Lite 200 Puff,Disposable Vapes,100,23,249.0,2022-12-07,64
Tropical Mix 500 Puff,Disposable Vapes,150,11,399.0,2022-12-07,181
Tropical Mix 500 Puff,Disposable Vapes,150,13,399.0,2022-12-08,168
Premium 2000 Puff,Disposable Vapes,280,9,799.0,2022-12-08,158
E-Liquid 30ml,E-Liquids,120,19,299.0,2022-12-08,1
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-12-10,174
Advanced Mod,Premium Devices,1800,4,2999.0,2022-12-10,382
Max 3000 Puff,Disposable Vapes,350,5,999.0,2022-12-10,224
Premium 2000 Puff,Disposable Vapes,280,5,799.0,2022-12-10,153
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2022-12-10,183
Tropical Mix 500 Puff,Disposable Vapes,150,9,399.0,2022-12-11,159
Temperature Control Device,Premium Devices,3000,1,4999.0,2022-12-11,173
Battery 18650,Accessories,80,12,249.0,2022-12-11,62
E-Liquid 60ml Premium,E-Liquids,200,9,499.0,2022-12-12,282
Professional Starter Kit,Premium Devices,1500,3,2499.0,2022-12-12,398
Battery Charger,Accessories,250,7,599.0,2022-12-12,377
Zero Nicotine 30ml,E-Liquids,100,10,249.0,2022-12-13,114
Max 3000 Puff,Disposable Vapes,350,7,999.0,2022-12-13,217
Tank Glass Replacement,Accessories,150,15,399.0,2022-12-13,113
E-Liquid 100ml Bulk,E-Liquids,300,8,699.0,2022-12-13,175
E-Liquid 60ml Premium,E-Liquids,200,10,499.0,2022-12-16,272
Classic 500 Puff,Disposable Vapes,150,10,399.0,2022-12-16,26
Tank Glass Replacement,Accessories,150,10,399.0,2022-12-16,103
Battery Charger,Accessories,250,5,599.0,2022-12-19,372
Coil Pack (10 pcs),Accessories,200,8,499.0,2022-12-19,12
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2022-12-19,343
Classic 500 Puff,Disposable Vapes,150,10,399.0,2022-12-19,16
Battery 18650,Accessories,80,18,249.0,2022-12-19,44
Battery 18650,Accessories,80,14,249.0,2022-12-21,30
Temperature Control Device,Premium Devices,3000,2,4999.0,2022-12-21,171
High Strength 50mg 30ml,E-Liquids,150,7,399.0,2022-12-21,336
Classic 500 Puff,Disposable Vapes,150,18,399.0,2022-12-21,1
Advanced Mod,Premium Devices,1800,5,2999.0,2022-12-21,377
Max 3000 Puff,Disposable Vapes,350,7,999.0,2022-12-23,210
Battery Charger,Accessories,250,4,599.0,2022-12-23,368
Compact Pod Kit,Pod Systems,600,5,1199.0,2022-12-24,297
Battery Charger,Accessories,250,4,599.0,2022-12-24,364
Replacement Pods (4-Pack),Pod Systems,200,5,599.0,2022-12-24,50
Coil Pack (10 pcs),Accessories,200,5,499.0,2022-12-24,7
Battery 18650,Accessories,80,13,249.0,2022-12-24,17
Battery 18650,Accessories,80,11,249.0,2022-12-25,6
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2022-12-25,172
Classic 500 Puff,Disposable Vapes,150,19,399.0,2022-12-27,1
Compact Pod Kit,Pod Systems,600,7,1199.0,2022-12-27,290
Advanced Mod,Premium Devices,1800,7,2999.0,2022-12-27,370
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2022-12-27,330
Advanced Pod Kit,Pod Systems,1200,4,1999.0,2022-12-27,383
Tropical Mix 500 Puff,Disposable Vapes,150,10,399.0,2022-12-30,149
Zero Nicotine 30ml,E-Liquids,100,15,249.0,2022-12-30,99
High Strength 50mg 30ml,E-Liquids,150,6,399.0,2023-01-02,324
Classic 500 Puff,Disposable Vapes,150,10,399.0,2023-01-02,1
Battery Charger,Accessories,250,4,599.0,2023-01-02,360
Advanced Pod Kit,Pod Systems,1200,2,1999.0,2023-01-02,381
Lite 200 Puff,Disposable Vapes,100,10,249.0,2023-01-03,54
Pod System Kit,Pod Systems,800,3,1499.0,2023-01-03,123
Advanced Mod,Premium Devices,1800,3,2999.0,2023-01-03,367
Compact Pod Kit,Pod Systems,600,5,1199.0,2023-01-04,285
E-Liquid 100ml Bulk,E-Liquids,300,4,699.0,2023-01-04,168
Professional Starter Kit,Premium Devices,1500,2,2499.0,2023-01-04,396
E-Liquid 100ml Bulk,E-Liquids,300,3,699.0,2023-01-07,165
Max 3000 Puff,Disposable Vapes,350,2,999.0,2023-01-07,208
Tropical Mix 500 Puff,Disposable Vapes,150,4,399.0,2023-01-07,145
Zero Nicotine 30ml,E-Liquids,100,4,249.0,2023-01-07,95
Battery Charger,Accessories,250,2,599.0,2023-01-08,358
Temperature Control Device,Premium Devices,3000,1,4999.0,2023-01-08,170
Advanced Pod Kit,Pod Systems,1200,1,1999.0,2023-01-08,380
Replacement Pods (4-Pack),Pod Systems,200,4,599.0,2023-01-08,46
Tropical Mix 500 Puff,Disposable Vapes,150,6,399.0,2023-01-08,139
Lite 200 Puff,Disposable Vapes,100,12,249.0,2023-01-09,42
Advanced Mod,Premium Devices,1800,4,2999.0,2023-01-09,363
